mentee_id,mentor_id,rank,final_score,is_boosted,top_factor,profile_penalized,main_reason,matching_skills,learn_from_mentor,explain_skill,explain_domain,explain_exp,explain_rating
mentee_a051ee64,mentor_a18bd8bf,5,0.8049,False,skill,False,"Совпадают навыки: mlflow, numpy, spark.",mlflow; numpy; spark,docker; kafka; sql,"Совпадают 3: mlflow, numpy, spark. Можно научиться: docker, kafka, sql.",Data Science → Data Science: смежные области (схожесть 0.60).,12 лет — видел многое.,Рейтинг 4.0/5.0.
mentee_ca75d0bc,mentor_5e9ee3e2,1,1.0533,True,skill,False,"Совпадают навыки: defi, python, truffle.",defi; python; truffle,ethereum; rust; solidity,"Совпадают 3: defi, python, truffle. Можно научиться: ethereum, rust, solidity.",Blockchain → Blockchain: очень близкие области (схожесть 0.70).,5 лет — хорошая база.,Рейтинг 4.9/5.0 — один из лучших.
mentee_ca75d0bc,mentor_e13c245d,2,0.9525,False,skill,False,"Совпадают навыки: defi, ethers.js, python.",defi; ethers.js; python; smart contracts; truffle,ethereum; hardhat; nft,"Совпадают 5: defi, ethers.js, python, smart contracts. Можно научиться: ethereum, hardhat, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,10 лет — видел многое.,Рейтинг 4.9/5.0 — один из лучших.
mentee_ca75d0bc,mentor_6a50b29e,3,0.9378,False,skill,False,"Совпадают навыки: defi, ethers.js, python.",defi; ethers.js; python; smart contracts; truffle,ethereum; hardhat; nft,"Совпадают 5: defi, ethers.js, python, smart contracts. Можно научиться: ethereum, hardhat, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,8 лет — хорошая база.,Рейтинг 4.9/5.0 — один из лучших.
mentee_ca75d0bc,mentor_09654459,4,0.9131,False,skill,False,"Совпадают навыки: ethers.js, python, smart contracts.",ethers.js; python; smart contracts; truffle,ethereum; nft; typescript,"Совпадают 4: ethers.js, python, smart contracts, truffle. Можно научиться: ethereum, nft, typescript.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,12 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_ca75d0bc,mentor_d2922af7,5,0.9016,True,skill,False,"Совпадают навыки: defi, ethers.js, python.",defi; ethers.js; python; smart contracts; truffle,ethereum; hardhat; nft,"Совпадают 5: defi, ethers.js, python, smart contracts. Можно научиться: ethereum, hardhat, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.71).,6 лет — хорошая база.,Рейтинг 3.7/5.0.
mentee_08e63b41,mentor_085cc4b3,1,0.926,False,domain,False,Оба из DevOps.,ansible; azure; github actions; helm; jenkins; kubernetes; prometheus; terraform,aws; bash; docker,"Совпадают 8: ansible, azure, github actions, helm. Можно научиться: aws, bash, docker.",DevOps → DevOps: смежные области (схожесть 0.68).,19 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_08e63b41,mentor_1c566ccd,2,0.9181,False,domain,False,Оба из DevOps.,azure; github actions; kubernetes; prometheus; terraform,aws; bash; docker,"Совпадают 5: azure, github actions, kubernetes, prometheus. Можно научиться: aws, bash, docker.",DevOps → DevOps: смежные области (схожесть 0.68).,17 лет — видел многое.,Рейтинг 4.2/5.0.
mentee_08e63b41,mentor_a1c6e70c,3,0.9046,False,domain,False,Оба из DevOps.,azure; github actions; helm; jenkins; kubernetes; prometheus; terraform,aws; bash; docker,"Совпадают 7: azure, github actions, helm, jenkins. Можно научиться: aws, bash, docker.",DevOps → DevOps: смежные области (схожесть 0.68).,11 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_08e63b41,mentor_322f6d04,4,0.9029,False,domain,False,Оба из DevOps.,ansible; github actions; helm; prometheus,aws; bash; docker,"Совпадают 4: ansible, github actions, helm, prometheus. Можно научиться: aws, bash, docker.",DevOps → DevOps: смежные области (схожесть 0.69).,18 лет — видел многое.,Рейтинг 4.2/5.0.
mentee_08e63b41,mentor_1ef38982,5,0.8834,False,domain,False,Оба из DevOps.,azure; github actions; helm; jenkins; kubernetes; prometheus; terraform,bash; docker; gcp,"Совпадают 7: azure, github actions, helm, jenkins. Можно научиться: bash, docker, gcp.",DevOps → DevOps: смежные области (схожесть 0.68).,16 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_30635cfe,mentor_d9156405,1,0.8757,False,exp,False,Большой опыт: 15 лет.,ethereum; rust,defi; ethers.js; nft,"Совпадают 2: ethereum, rust. Можно научиться: defi, ethers.js, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.70).,15 лет — видел многое.,Рейтинг 4.8/5.0 — один из лучших.
mentee_30635cfe,mentor_4b35f0b2,2,0.771,False,rating,False,Высокий рейтинг: 4.6/5.0.,ethereum; rust,defi; hardhat; nft,"Совпадают 2: ethereum, rust. Можно научиться: defi, hardhat, nft.",Blockchain → Blockchain: очень близкие области (схожесть 0.70).,10 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_30635cfe,mentor_e2a907f4,3,0.7561,False,exp,False,Большой опыт: 12 лет.,ethereum,defi; hardhat; nft,"Совпадают 1: ethereum. Можно научиться: defi, hardhat, nft.",Blockchain → Blockchain: смежные области (схожесть 0.70).,12 лет — видел многое.,Рейтинг 4.6/5.0 — один из лучших.
mentee_30635cfe,mentor_d0bd8cfd,4,0.7512,False,exp,False,Большой опыт: 17 лет.,ethereum,api testing; defi; ethers.js,"Совпадают 1: ethereum. Можно научиться: api testing, defi, ethers.js.",Blockchain → Blockchain: смежные области (схожесть 0.70).,17 лет — видел многое.,Рейтинг 4.1/5.0.
mentee_30635cfe,mentor_a33c1349,5,0.7415,False,exp,False,Большой опыт: 12 лет.,ethereum; rust,defi; ethers.js; hardhat,"Совпадают 2: ethereum, rust. Можно научиться: defi, ethers.js, hardhat.",Blockchain → Blockchain: очень близкие области (схожесть 0.70).,12 лет — видел многое.,Рейтинг 4.2/5.0.
mentee_ddb3c93b,mentor_deb7b68e,1,0.966,True,exp,False,Большой опыт: 16 лет.,c++; opengl,blender; c#; game design,"Совпадают 2: c++, opengl. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.69).,16 лет — видел многое.,Рейтинг 4.4/5.0.
mentee_ddb3c93b,mentor_75b6e3e8,2,0.892,False,rating,False,Высокий рейтинг: 4.7/5.0.,c++; opengl,blender; c#; game design,"Совпадают 2: c++, opengl. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.69).,18 лет — видел многое.,Рейтинг 4.7/5.0 — один из лучших.
mentee_ddb3c93b,mentor_fa1703d1,3,0.8307,True,domain,False,Оба из Game Development.,c++; opengl,blender; game design; git,"Совпадают 2: c++, opengl. Можно научиться: blender, game design, git.",Game Development → Game Development: смежные области (схожесть 0.68).,9 лет — хорошая база.,Рейтинг 4.2/5.0.
mentee_ddb3c93b,mentor_a889df69,4,0.8297,False,domain,False,Оба из Game Development.,c++; opengl,blender; c#; game design,"Совпадают 2: c++, opengl. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.69).,12 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_ddb3c93b,mentor_148fff02,5,0.8014,True,rating,False,Высокий рейтинг: 4.6/5.0.,opengl,blender; c#; game design,"Совпадают 1: opengl. Можно научиться: blender, c#, game design.",Game Development → Game Development: смежные области (схожесть 0.69).,9 лет — хорошая база.,Рейтинг 4.6/5.0 — один из лучших.
mentee_1911fe48,mentor_a49c021b,1,0.9145,False,exp,False,Большой опыт: 18 лет.,google analytics; looker; python,a/b testing; amplitude; sql,"Совпадают 3: google analytics, looker, python. Можно научиться: a/b testing, amplitude, sql.",Product Analytics → Product Analytics: смежные области (схожесть 0.65).,18 лет — видел многое.,Рейтинг 4.5/5.0 — один из лучших.
mentee_1911fe48,mentor_26efd06d,2,0.8863,False,skill,False,"Совпадают навыки: excel, google analytics, looker.",excel; google analytics; looker; python,a/b testing; amplitude; power bi,"Совпадают 4: excel, google analytics, looker, python. Можно научиться: a/b testing, amplitude, power bi.",Product Analytics → Product Analytics: смежные области (схожесть 0.64).,19 лет — видел многое.,Рейтинг 3.9/5.0.
mentee_1911fe48,mentor_f96942c9,3,0.8777,False,skill,False,"Совпадают навыки: excel, google analytics, mixpanel.",excel; google analytics; mixpanel; python,amplitude; sql; statistics,"Совпадают 4: excel, google analytics, mixpanel, python. Можно научиться: amplitude, sql, statistics.",Product Analytics → Product Analytics: смежные области (схожесть 0.63).,9 лет — хорошая база.,Рейтинг 4.8/5.0 — один из лучших.
